Unnamed: 0,GOODS_NM,goods_kor,Column1
하이테크 숨쉬기편한 입체마스크-네이비/화이트체크,1,하이테크 숨쉬기편한 입체마스크네이비화이트체크,체크
하이가드 황사마스크 KF80 대형(숲의숨),1,하이가드 황사마스크  대형,대형
이케어 크린업 황사방역마스크 KF94(화이트/성인용),1,이케어 크린업 황사방역마스크 ,크 
더가드코와정장정,1,더가드코와정장정,장정
"U-AQS 11 (소변검사, 뇨검사)",1,  ,  
헬로키티 썸머패치,1,헬로키티 썸머패치,패치
방귀대장뿡뿡이 클래식 비타-C,1,방귀대장뿡뿡이 클래식 비타,비타
오록사신점안액(병),1,오록사신점안액,안액
오페란점안액,1,오페란점안액,안액
핀셋통 / 중,1,핀셋통  중, 중
셀티스파모티딘정(병),1,셀티스파모티딘정,딘정
한미 블랙밴드 ,1,한미 블랙밴드 ,드 
몬텔정,1,몬텔정,텔정
[기획]오드리선 생리대 대형 14개입 5개 + 4개입 1개,1,기획오드리선 생리대 대형 개입 개  개입 개, 개
NEW 성진 맥반석 쑥 뜸질기(4선형/일반),1, 성진 맥반석 쑥 뜸질기,질기
로이탄연질캡슐,1,로이탄연질캡슐,캡슐
(5+1기획)로보카폴리 4중필터입체방한대(유아용)/폴리,1,로보카폴리 중필터입체방한대폴리,폴리
오리진 비타민B 컴플렉스 앤 비타민C,1,오리진 비타민 컴플렉스 앤 비타민,타민
다이어트 상쾌한변화 (다이어트+배변) 건강기능식품,1,다이어트 상쾌한변화  건강기능식품,식품
[깜짝선물]세이프 굿 핸드겔 손소독제(에탄올 62%)(6월),1,깜짝선물세이프 굿 핸드겔 손소독제,독제
비타본(바닐라&그린티),1,비타본,타본
산분기,1,산분기,분기
리시아 데오드란트 스프레이(에볼루션),1,리시아 데오드란트 스프레이,레이
뽀롱뽀롱 뽀로로 썸머쿨액 (2016년형),1,뽀롱뽀롱 뽀로로 썸머쿨액 ,액 
파르마비탈 수퍼바 부스트 남극크릴오일(인지질56%),1,파르마비탈 수퍼바 부스트 남극크릴오일,오일
삼성 파워스틱 청소기 (핸디+스틱형) VS60K6081KD,1,삼성 파워스틱 청소기  ,  
"아베울트라(밀배아 추출물,아베마르) ",1,아베울트라 ,라 
"각탕기(족욕기,가족사랑)",1,각탕기,탕기
웰빙 3중필터 일회용 부직포마스크,1,웰빙 중필터 일회용 부직포마스크,스크
[기획] 뉴 멜라닝크 매직스피드 칼라(4N/자연갈색)3개 + 세피아 오징어먹물 헤어 칼라(진한갈색)1개,1,기획 뉴 멜라닝크 매직스피드 칼라개  세피아 오징어먹물 헤어 칼라개,라개
맑은하늘 스카이 황사 방역보건용마스크(KF94/국산/대형/검정),1,맑은하늘 스카이 황사 방역보건용마스크,스크
[펫마루] 숯불트위스트치킨 400g ,1,펫마루 숯불트위스트치킨  ,  
AND 팔뚝혈압계,1, 팔뚝혈압계,압계
챕스틱 모이스춰라이저(맨케어/2019년형),1,챕스틱 모이스춰라이저,이저
케이시드듀오정,1,케이시드듀오정,오정
[깜짝선물]바록스 프로선수용 휴대팩(11월),1,깜짝선물바록스 프로선수용 휴대팩,대팩
트리메정,1,트리메정,메정
본파일 COTTLE BONE FILE ,1,본파일    ,  
니베아 맨 데오드란트 스틱 드라이 임팩트(상쾌한 파우더향/48시간) PTP포장,1,니베아 맨 데오드란트 스틱 드라이 임팩트 포장,포장
이토리톤,1,이토리톤,리톤
인슈라타드HM주100단위/ml(휴먼인슐린),1,인슈라타드주단위,단위
삼천당세프라딘캡슐30C,1,삼천당세프라딘캡슐,캡슐
리도멕스 크림 ,1,리도멕스 크림 ,림 
트리테이스프로텍트(PTP),1,트리테이스프로텍트,텍트
청운산업 에코컬렉터 클립보드 (분홍),1,청운산업 에코컬렉터 클립보드 ,드 
유피스 스텝업치아발육기Step1(3개월~),1,유피스 스텝업치아발육기,육기
덱시디펜시럽(병),1,덱시디펜시럽,시럽
알프스스트롱 아이스드림(페퍼민트)세트,1,알프스스트롱 아이스드림세트,세트
닥터포스킨 설파크리닉 트러블스탑 핑크드레싱 ,1,닥터포스킨 설파크리닉 트러블스탑 핑크드레싱 ,싱 
때때때 필링케어 (각질제거 스프레이) 세트,1,때때때 필링케어  세트,세트
하이포텐시 오메가-3 1100,1,하이포텐시 오메가 ,가 
기계포지 6p (유산지/투명),1,기계포지  ,  
"에디슨 도라에몽 이지 수저 케이스 세트(오른손용, 3세이상~)",1,에디슨 도라에몽 이지 수저 케이스 세트,세트
롯도지파이뉴점안액,1,롯도지파이뉴점안액,안액
메델라 함몰유두교정기,1,메델라 함몰유두교정기,정기
TEST상품2_(찬),1,상품,상품
발냄새제로60ml,1,발냄새제로,제로
바슈롬플루비프로펜점안액0.03%,1,바슈롬플루비프로펜점안액,안액
한미 프로틴 츄어블 280정 대용량 ,1,한미 프로틴 츄어블 정 대용량 ,량 
소피아 입체 키즈방한대(유아용) 세트,1,소피아 입체 키즈방한대 세트,세트
협성 멸균거즈(소),1,협성 멸균거즈,거즈
베부틴정(말레인산트리메부틴)(병),1,베부틴정,틴정
니트릴글러브MNT760PF(PowderFree) ,1,니트릴글러브 ,브 
신텍스쌍화탕액10포,1,신텍스쌍화탕액포,액포
[1+1] 바이오쿨 엑티브 스포츠젤(튜브타입) 진열세트(6개)+동전패치,1, 바이오쿨 엑티브 스포츠젤 진열세트동전패치,패치
세븐에이트4.63호(여성용/무향료),1,세븐에이트호,트호
뉴라세탐정(옥시라세탐)(병),1,뉴라세탐정,탐정
숨쉬기편안한 어린이입체방한대(베이지),1,숨쉬기편안한 어린이입체방한대,한대
NEW옥산플라콘 치간칫솔 I자형(S),1,옥산플라콘 치간칫솔 자형,자형
비앤비 (B&B)어린이칫솔-3단계(8세이상),1,비앤비 어린이칫솔단계,단계
이지듀 리더마 마스터 앰플,1,이지듀 리더마 마스터 앰플,앰플
클린 데일리케어 일회용 마스크(대형/핑크),1,클린 데일리케어 일회용 마스크,스크
앙뽀 항균 초극세모 영아용 칫솔(색상랜덤),1,앙뽀 항균 초극세모 영아용 칫솔,칫솔
OK ENEMA(관장기),1, , 
포스톤G액,1,포스톤액,톤액
플루티폼흡입제250μg/10μg,1,플루티폼흡입제,입제
하이드로3중 일회용마스크 (국산),1,하이드로중 일회용마스크 ,크 
3NS 프리미엄 테이프(약국전용/쑥·녹차함유/테이핑) 세트,1, 프리미엄 테이프 세트,세트
경남제약 비타씨,1,경남제약 비타씨,타씨
에스카민시럽,1,에스카민시럽,시럽
하이테크 베이비파우더,1,하이테크 베이비파우더,우더
일회용 내시경 지혈 클립 (135도)_5ea,1,일회용 내시경 지혈 클립 ,립 
아비노 데일리 모이스춰 바디로션,1,아비노 데일리 모이스춰 바디로션,로션
애드빌정,1,애드빌정,빌정
엑소닌CR서방정,1,엑소닌서방정,방정
넥사론정(병),1,넥사론정,론정
파마가바펜틴캡슐(가바펜틴),1,파마가바펜틴캡슐,캡슐
로피롤에스캡슐,1,로피롤에스캡슐,캡슐
마메이드정,1,마메이드정,드정
타라정,1,타라정,라정
D3-비코트랫주,1,비코트랫주,랫주
메델라 일회용수유브라패드,1,메델라 일회용수유브라패드,패드
(NEW)하이가드 황사방역마스크(KF94/대형/검정),1,하이가드 황사방역마스크,스크
하나케어 입체극세사 턱받이방한대(핑크),1,하나케어 입체극세사 턱받이방한대,한대
변신자동차또봇 어린이칫솔 1단계(0~2세)SET,1,변신자동차또봇 어린이칫솔 단계,단계
동성 만능크리너/티슈/캡,1,동성 만능크리너티슈캡,슈캡
숨코 3D입체형 데일리 황사마스크KF94(국내산/대형플러스/백색),1,숨코 입체형 데일리 황사마스크,스크
다이나믹 바디패치(복부/옆구리),1,다이나믹 바디패치,패치
위소탈정(하이스탈),1,위소탈정,탈정
테리락스엑스엘서방정(구연산올페나드린)(PTP),1,테리락스엑스엘서방정,방정
"약포지 6포 (유산지, 기성_아침점심저녁(한포))",1,약포지 포 ,포 
(5+1) I타입 슬라이드 치간칫솔10P(SSS),1, 타입 슬라이드 치간칫솔,칫솔
프린시아 쪽집게 ,1,프린시아 쪽집게 ,게 
티타니아 발샴푸,1,티타니아 발샴푸,샴푸
[기획10+1]헬로키티 열냉각시트 베이비 (영유아용)+키티 열냉각 블루,1,기획헬로키티 열냉각시트 베이비 키티 열냉각 블루,블루
펜타스코리아 덴탈마스크(의약외품) 블루,1,펜타스코리아 덴탈마스크 블루,블루
페리오 마우스리프레셔 쏘다(숲이아민트),1,페리오 마우스리프레셔 쏘다,쏘다
명품 도라지환,1,명품 도라지환,지환
올바른 새부리형 비말차단마스크KF-AD(국산/대형/백색),1,올바른 새부리형 비말차단마스크,스크
일동 우리아기 피부엔 물티슈(캡형/라벤더향),1,일동 우리아기 피부엔 물티슈,티슈
약봉투 단색 E,1,약봉투 단색 ,색 
다이나믹 발미인 보습 풋 패트,1,다이나믹 발미인 보습 풋 패트,패트
네오 세이프 일회용 부직포 마스크(덴탈마스크/3중구조) 블랙,1,네오 세이프 일회용 부직포 마스크 블랙,블랙
"약손콩이 천연발효미스트(유기농생콩100%,문제성피부)",1,약손콩이 천연발효미스트,스트
오투웰 기능성 손목보호대(YN-T417) free,1,오투웰 기능성 손목보호대 ,대 
아방가드로 매직스피드 포스터칼라(흑색),1,아방가드로 매직스피드 포스터칼라,칼라
코엔자임 Q10 플러스 (코큐텐),1,코엔자임  플러스 ,스 
홈세이프 하트캅츄어블6정(초소형견5.6kg),1,홈세이프 하트캅츄어블정,블정
리포액틴정(병),1,리포액틴정,틴정
오클란정(PTP),1,오클란정,란정
근육통완화 통증패치(일반/히딩크)/세트,1,근육통완화 통증패치세트,세트
[기획 10+1]졸음타파 냉각시트 6매입(2매입x3포),1,기획 졸음타파 냉각시트 매입,매입
하이풋 실리콘 패드(살색),1,하이풋 실리콘 패드,패드
중외 칼슘플러스 비타민D 900mg,1,중외 칼슘플러스 비타민 ,민 
CMG 건강연구소 수분채움,1, 건강연구소 수분채움,채움
NEW 맑은하루 3중필터 일회용부직포마스크 KATRI인증(성인/백색),1, 맑은하루 중필터 일회용부직포마스크 인증,인증
알콜스틱스왑 이소프로필,1,알콜스틱스왑 이소프로필,로필
리모날 정 5mg,1,리모날 정 ,정 
쥐글루(파리)끈끈이,1,쥐글루끈끈이,끈이
3M 이지핏 황사마스크(KF80/성인용)세트,1, 이지핏 황사마스크세트,세트
도루코 단면도,1,도루코 단면도,면도
닥터스클린 손소독제세트(에탄올70%),1,닥터스클린 손소독제세트,세트
삼성 그랑데 건조기 DV14R8540KP [용량:14kg],1,삼성 그랑데 건조기  용량,용량
[데이셀] 프린세스 핑크의 립크레용 (달콤바나나),1,데이셀 프린세스 핑크의 립크레용 ,용 
듀로자이드정,1,듀로자이드정,드정
오랄비 후레쉬클린칫솔40모(색상랜덤발송),1,오랄비 후레쉬클린칫솔모,솔모
엑셀오스,1,엑셀오스,오스
아리피졸정30mg,1,아리피졸정,졸정
또봇V 키즈비타씨,1,또봇 키즈비타씨,타씨
올로틴정(올로파타딘염산염)(PTP),1,올로틴정,틴정
슈퍼크린(Super clean) 지혈밴드 4cm*8cm,1,슈퍼크린 지혈밴드 ,드 
5일 일회용 마스크(여성·주니어용/연핑크),1,일 일회용 마스크,스크
아트릭스 프로페셔널 리페어 크림 (핸드크림),1,아트릭스 프로페셔널 리페어 크림 ,림 
뉴토르정,1,뉴토르정,르정
움카민플러스시럽(포),1,움카민플러스시럽,시럽
겨울왕국 빅라운드수저케이스,1,겨울왕국 빅라운드수저케이스,이스
홈세이프에어크리너 싹싹 (다용도 먼지제거),1,홈세이프에어크리너 싹싹 ,싹 
그리핀정,1,그리핀정,핀정
바이오탑에스캡슐(300C),1,바이오탑에스캡슐,캡슐
유판씨정(호일),1,유판씨정,씨정
크라부틴듀오건조시럽(병),1,크라부틴듀오건조시럽,시럽
쿨 나이스 O2 일회용 부직포 마스크(국내산/대형/백색),1,쿨 나이스  일회용 부직포 마스크,스크
케토톱겔(비보험),1,케토톱겔,톱겔
콘넥타(Connector) ,1,콘넥타 ,타 
유콕스캡슐,1,유콕스캡슐,캡슐
홈센서 골드(성인용위생기저귀/특대형),1,홈센서 골드,골드
일양약품 네오드레싱 혼합형(찰과상/큰상처) ,1,일양약품 네오드레싱 혼합형 ,형 
옥스포드 블럭 어린이칫솔(색상랜덤),1,옥스포드 블럭 어린이칫솔,칫솔
유로픽스정,1,유로픽스정,스정
[기획]셀피움 화장품 기초2종세트(수분충족),1,기획셀피움 화장품 기초종세트,세트
헬로키티 캔디 컨테이너,1,헬로키티 캔디 컨테이너,이너
트림 손톱깎기(콤보),1,트림 손톱깎기,깎기
신기구쑥봉(B),1,신기구쑥봉,쑥봉
피오글루정,1,피오글루정,루정
글로세푸록심 정,1,글로세푸록심 정, 정
신신제약 뷰티덤밴드(투명패치)세트,1,신신제약 뷰티덤밴드세트,세트
프랑스 엄마들의 선택 쌩마멧 유기농 사과ㆍ배(초기간식),1,프랑스 엄마들의 선택 쌩마멧 유기농 사과배,과배
한신사물탕엑스과립,1,한신사물탕엑스과립,과립
크로세린캡슐(시클로세린)(PTP),1,크로세린캡슐,캡슐
징크인주 (5개 이상),1,징크인주 ,주 
동인 스마일에어 일회용 마스크 3중필터 (국내산/블루/성인용),1,동인 스마일에어 일회용 마스크 중필터 ,터 
레미페민정(승마40%이소프로판올건조엑스(6~11:1)),1,레미페민정,민정
아보테리드연질캡슐,1,아보테리드연질캡슐,캡슐
내츄럴 라이즈 NEW 3 메가 EPA/DHA 1000(연어오일),1,내츄럴 라이즈   메가  ,  
프린시아 우드파일 ,1,프린시아 우드파일 ,일 
두리뭉실 뭉게공항 키즈방한대(어린이용/블루),1,두리뭉실 뭉게공항 키즈방한대,한대
탈모닷컴 프리미엄 TS토닉 ,1,탈모닷컴 프리미엄 토닉 ,닉 
이케어 치간칫솔(I자형/캡10개) SSSS,1,이케어 치간칫솔 ,솔 
10환 종이상자(금),1,환 종이상자,상자
글로엠정(병),1,글로엠정,엠정
일양약품 바이바이 썸머링 밴드(흰색)세트,1,일양약품 바이바이 썸머링 밴드세트,세트
두원 접은거즈 4인치,1,두원 접은거즈 인치,인치
(ON3)퍼펙타 서브스킨(NEW SYRINGE),1,퍼펙타 서브스킨,스킨
NEW 닥터헬퍼 락센겔(여성용세정제),1, 닥터헬퍼 락센겔,센겔
포타겔현탁액(스틱),1,포타겔현탁액,탁액
동방부항기,1,동방부항기,항기
옥스포드 블럭젓가락(레드),1,옥스포드 블럭젓가락,가락
[데이셀] 릴렉싱 호박 수분 크림,1,데이셀 릴렉싱 호박 수분 크림,크림
"'&3&' 테스트 TEST 상품;,\n|\",1, 테스트  상품,상품
니베아 맨 데오드란트 롤온 쿨킥(2021년형),1,니베아 맨 데오드란트 롤온 쿨킥,쿨킥
밴드닥터아쿠아(혼합),1,밴드닥터아쿠아,쿠아
[KF80/새부리형]호마스크 황사방역용마스크 (국산/대형/백색),1,새부리형호마스크 황사방역용마스크 ,크 
내츄럴플러스 식물성필수지방산리놀렌산,1,내츄럴플러스 식물성필수지방산리놀렌산,렌산
CJ 전립소 쏘팔메토 아연 리턴업 ,1, 전립소 쏘팔메토 아연 리턴업 ,업 
